Player_id,FirstName,Initial,MiddleName,LastName,FullName,DateOfBirth,MI_knvb-nummer,MI_Player_id,IN_Player_id,MI_PlayerPreferredLeg,MI_Keeper,IN_PlayerRole,IN_PlayerMaxHeartbeat,MaxSpeed_WD,IN_Shirtnumber,CAT_Player_id,Polar_Player_id,Image,Ortec_Player_id,PSD_Player_id,Office_displayname,Email,LoadDateTime
844,Lucila,D,Duffy,Blythin,Duffy Blythin,2/22/1992,1206,796,353,1,1522,748,108,25,38,1585,455,false,1401,777,Duffy Blythin,dblythinfj@posterous.com,2:11:36
1120,Baron,N,Sydel,Sorbey,Sydel Sorbey,7/24/1992,1932,931,15,2,800,1113,72,21,37,1668,1748,false,1436,1479,Sydel Sorbey,ssorbeyfk@tuttocitta.it,20:43:02
1039,Yancy,J,Nev,Gladtbach,Nev Gladtbach,12/24/1992,1360,482,331,2,615,335,213,21,4,63,1948,false,1127,1991,Nev Gladtbach,ngladtbachfl@shop-pro.jp,19:31:40
680,Lenore,A,Joaquin,Tomicki,Joaquin Tomicki,6/7/1999,1996,282,1253,1,1160,335,205,38,99,1494,1417,true,894,1663,Joaquin Tomicki,jtomickifm@sfgate.com,15:00:11
1835,Caril,H,Hewe,Herkess,Hewe Herkess,4/19/2003,1224,174,473,1,1405,211,118,35,59,1151,1670,true,1133,1611,Hewe Herkess,hherkessfn@usatoday.com,18:15:32
985,Madeline,H,Blake,Bullar,Blake Bullar,3/5/1991,530,161,1507,1,1894,1877,71,26,97,180,162,true,1882,78,Blake Bullar,bbullarfo@patch.com,23:05:32
994,Bil,N,Hedda,Jenman,Hedda Jenman,10/2/1995,1627,567,450,1,1098,814,109,19,3,1229,1507,true,331,673,Hedda Jenman,hjenmanfp@hao123.com,23:07:29
1073,Merry,C,Nichole,Walas,Nichole Walas,2/18/2008,294,705,713,2,126,282,180,39,42,1441,1567,false,330,1124,Nichole Walas,nwalasfq@shareasale.com,22:47:14
1514,Irena,V,Alonzo,Lening,Alonzo Lening,2/23/1996,864,1749,732,1,1137,1244,106,48,75,830,1777,true,1188,1463,Alonzo Lening,aleningfr@pagesperso-orange.fr,22:44:43
1841,Chrotoem,R,Mathilda,Vinas,Mathilda Vinas,11/4/2000,111,1580,1443,1,1424,1940,178,36,96,1227,1092,true,1925,1508,Mathilda Vinas,mvinasfs@cpanel.net,1:44:21
478,Nevins,W,Pall,Gemmell,Pall Gemmell,11/27/1999,223,1042,164,1,1075,1490,220,22,32,1834,977,true,1576,1210,Pall Gemmell,pgemmellft@kickstarter.com,9:55:06
789,Arturo,S,Beltran,Routham,Beltran Routham,7/28/2013,1992,667,1223,2,1370,864,160,13,6,220,1311,false,998,1321,Beltran Routham,brouthamfu@java.com,9:27:49
65,Flora,G,Teddy,Hadcroft,Teddy Hadcroft,12/7/1993,1120,558,1929,2,1158,233,187,27,30,1283,964,false,133,1990,Teddy Hadcroft,thadcroftfv@tuttocitta.it,13:00:51
320,Suzann,N,Jessalin,Parkman,Jessalin Parkman,3/1/2012,83,110,1845,2,481,826,144,11,85,1506,1494,false,27,782,Jessalin Parkman,jparkmanfw@indiegogo.com,1:14:30
246,Jennica,N,Sam,Trethowan,Sam Trethowan,7/27/2006,64,1121,1752,1,341,293,110,28,80,25,113,true,355,1951,Sam Trethowan,strethowanfx@upenn.edu,14:19:55
1824,Tess,J,Skippie,Lindborg,Skippie Lindborg,1/26/2003,1962,1651,1395,1,1482,1225,199,13,29,1950,542,false,343,38,Skippie Lindborg,slindborgfy@bravesites.com,21:45:34
809,Bettina,B,Leontyne,Elt,Leontyne Elt,4/18/1990,1511,1103,181,1,585,600,192,11,33,100,685,false,674,616,Leontyne Elt,leltfz@w3.org,7:48:45
78,Nedda,W,Hyman,Linfitt,Hyman Linfitt,1/17/2013,1700,377,1219,2,1812,420,193,45,79,1095,1837,false,608,972,Hyman Linfitt,hlinfittg0@sina.com.cn,20:45:49
1840,Luise,X,Torre,Kensett,Torre Kensett,6/8/1992,1487,128,1875,1,100,1458,116,13,19,1389,896,true,554,1196,Torre Kensett,tkensettg1@businessinsider.com,14:37:56
497,Aura,K,Nicole,Van,Nicole Van,5/11/2002,1475,1865,332,1,1800,1314,169,12,83,188,1851,true,1958,293,Nicole Van,nvang2@nsw.gov.au,22:57:11
40,Tamarra,S,Hewe,Kleimt,Hewe Kleimt,8/12/2009,941,730,376,1,1061,1267,182,29,64,538,820,true,750,1047,Hewe Kleimt,hkleimtg3@squidoo.com,12:24:44
1014,Kameko,T,Arch,Carlow,Arch Carlow,1/3/2005,154,837,1604,1,1358,1913,67,39,14,1316,1747,false,476,1230,Arch Carlow,acarlowg4@unc.edu,16:03:12
1546,Glenden,N,Orsa,Igonet,Orsa Igonet,8/30/1998,340,97,1324,1,1670,139,105,24,31,1399,101,false,120,263,Orsa Igonet,oigonetg5@businessweek.com,14:09:57
400,Theresita,M,Chen,Lever,Chen Lever,5/18/1995,1228,1348,1006,2,37,60,75,22,75,1184,580,false,1693,1193,Chen Lever,cleverg6@odnoklassniki.ru,21:53:47
1848,Tatiana,J,Michell,Errichiello,Michell Errichiello,9/23/1993,1623,1569,233,2,445,804,184,22,44,189,1671,false,514,1411,Michell Errichiello,merrichiellog7@geocities.jp,17:25:38
1228,Ashlen,P,Kacie,Whittlesea,Kacie Whittlesea,9/28/2012,1958,477,223,1,657,1836,70,29,31,808,578,true,1107,1601,Kacie Whittlesea,kwhittleseag8@usgs.gov,6:47:38
998,Lucita,E,Wittie,Vondruska,Wittie Vondruska,5/1/2011,332,1851,576,2,1027,1649,151,48,8,1346,1177,true,855,75,Wittie Vondruska,wvondruskag9@networksolutions.com,13:13:28
1612,Lilli,A,Dianemarie,Clutten,Dianemarie Clutten,4/29/2011,143,1578,1921,2,1377,1653,99,26,97,579,10,true,203,436,Dianemarie Clutten,dcluttenga@mozilla.com,3:52:11
1967,Maurizio,G,Neila,Silvester,Neila Silvester,3/7/2015,280,1808,742,2,538,1136,207,37,12,1212,88,false,1567,611,Neila Silvester,nsilvestergb@seesaa.net,13:51:26
1542,Yelena,U,Fayre,Mephan,Fayre Mephan,6/17/1990,1003,935,557,2,740,1454,106,11,98,497,1107,false,223,787,Fayre Mephan,fmephangc@businesswire.com,13:01:05
1463,Gayle,L,Jessy,Godrich,Jessy Godrich,4/16/1993,1685,1547,1105,1,1729,949,193,32,32,703,1820,true,14,447,Jessy Godrich,jgodrichgd@comcast.net,13:56:34
526,Fabe,O,Ferdinande,Stannering,Ferdinande Stannering,5/10/1991,1512,369,1368,1,1964,493,110,46,71,686,367,true,1701,856,Ferdinande Stannering,fstanneringge@zimbio.com,11:36:35
1208,Pearl,L,Candra,Crissil,Candra Crissil,8/2/1991,1475,186,1715,2,1680,510,175,49,100,1773,931,true,1299,791,Candra Crissil,ccrissilgf@ftc.gov,13:53:04
1594,Else,A,Sherilyn,Trimbey,Sherilyn Trimbey,12/30/2013,1147,1345,1283,1,1853,16,198,10,40,405,1377,true,539,56,Sherilyn Trimbey,strimbeygg@umn.edu,19:38:38
191,Laurence,F,Moina,Rapp,Moina Rapp,12/18/2007,1053,1552,833,2,194,183,148,29,23,1849,1181,false,1655,1461,Moina Rapp,mrappgh@ycombinator.com,0:33:07
553,Legra,L,Ariela,Adelsberg,Ariela Adelsberg,9/4/1998,1277,1836,1737,1,1848,1465,88,22,42,358,890,false,1134,1110,Ariela Adelsberg,aadelsberggi@twitpic.com,16:37:09
418,Madeline,G,Fara,Worsnap,Fara Worsnap,11/25/2003,793,1067,1965,1,1941,1477,172,48,99,252,1071,true,1571,502,Fara Worsnap,fworsnapgj@csmonitor.com,17:11:51
1984,Lu,H,Rudolf,Feldklein,Rudolf Feldklein,12/1/1993,40,1460,1334,2,1269,969,109,30,82,123,796,false,1508,334,Rudolf Feldklein,rfeldkleingk@sogou.com,23:43:09
1834,Jorey,Q,Aile,Gilvary,Aile Gilvary,4/2/2009,386,605,1630,2,451,1126,69,42,38,1113,1911,true,1791,1562,Aile Gilvary,agilvarygl@cdc.gov,12:26:56
1373,Sharity,L,Karine,Leatherland,Karine Leatherland,3/16/1998,1027,1422,1206,1,1470,1459,90,48,16,119,712,false,1397,1179,Karine Leatherland,kleatherlandgm@ted.com,6:13:05
1983,Deerdre,N,Raymond,Van Arsdalen,Raymond Van Arsdalen,4/26/2005,664,1279,449,1,900,507,89,39,97,1289,1505,true,1463,1946,Raymond Van Arsdalen,rvangn@ft.com,17:10:09
1138,Tanner,Y,Garner,Halworth,Garner Halworth,9/29/2010,1804,1159,1595,1,1914,1971,129,41,26,1562,108,false,1530,357,Garner Halworth,ghalworthgo@flickr.com,13:40:49
326,Blancha,M,Anton,Avramovich,Anton Avramovich,9/17/2009,234,1929,1155,1,1703,461,149,27,80,1293,52,false,1157,1794,Anton Avramovich,aavramovichgp@etsy.com,10:18:49
1481,Harcourt,V,Mirella,Tokell,Mirella Tokell,6/19/2000,581,1416,539,1,400,502,214,45,87,1920,1928,true,968,980,Mirella Tokell,mtokellgq@cyberchimps.com,4:56:44
745,Effie,L,Mill,Houlison,Mill Houlison,10/4/2003,1536,1750,1048,1,97,1646,96,42,97,1990,1381,false,113,683,Mill Houlison,mhoulisongr@yellowpages.com,1:11:43
1869,Monti,Z,Lanny,Harries,Lanny Harries,11/4/1990,584,1837,1237,2,928,1584,97,24,78,1663,1171,false,520,1230,Lanny Harries,lharriesgs@yellowpages.com,11:00:53
355,Iseabal,T,Dexter,Furst,Dexter Furst,9/27/2010,372,1322,813,2,1673,361,154,39,64,899,42,false,787,1705,Dexter Furst,dfurstgt@cbsnews.com,13:25:10
753,Alfonse,B,Emilie,Drennan,Emilie Drennan,2/28/1997,1946,46,617,2,851,460,160,44,33,837,1962,true,35,903,Emilie Drennan,edrennangu@cnn.com,9:15:41
242,Natalie,J,Steward,Ottery,Steward Ottery,6/19/2007,152,1545,69,1,558,859,118,14,31,729,577,true,223,447,Steward Ottery,sotterygv@mtv.com,23:54:42
811,Francklin,K,Tonia,Boscott,Tonia Boscott,9/5/2004,323,1683,1086,2,874,1156,159,10,57,160,341,false,1116,272,Tonia Boscott,tboscottgw@gov.uk,16:25:18
639,Mackenzie,I,Wilone,Harrowell,Wilone Harrowell,1/7/1995,853,428,1238,1,1719,1757,65,12,2,1488,1510,false,749,315,Wilone Harrowell,wharrowellgx@jugem.jp,8:54:25
57,Vassili,M,Luisa,Trayling,Luisa Trayling,2/19/2009,1540,1411,1677,1,592,935,99,18,20,1097,1961,true,1088,1476,Luisa Trayling,ltraylinggy@twitter.com,12:27:53
1039,Brantley,F,Norri,Tann,Norri Tann,6/28/2003,1236,1907,1491,1,1655,579,98,38,27,1780,175,true,1781,738,Norri Tann,ntanngz@over-blog.com,14:12:51
234,Marsiella,D,Jerrylee,Newcom,Jerrylee Newcom,10/11/1999,1206,1871,367,1,1296,409,197,50,53,579,806,true,39,1748,Jerrylee Newcom,jnewcomh0@arstechnica.com,12:35:30
1478,Jabez,R,Jarib,Ennew,Jarib Ennew,11/27/1995,252,880,1043,1,214,274,131,35,25,1606,1650,false,619,1732,Jarib Ennew,jennewh1@sciencedaily.com,4:51:02
826,Elie,N,Lindsey,Colliber,Lindsey Colliber,8/12/1994,327,1760,1160,2,1038,61,85,28,45,960,926,true,1209,1922,Lindsey Colliber,lcolliberh2@google.co.uk,1:32:34
1378,Christiano,L,Kora,Heart,Kora Heart,6/15/2002,915,1029,1905,1,746,146,90,27,29,1360,1510,true,1901,682,Kora Heart,khearth3@imageshack.us,8:40:18
387,Emmie,R,Tiffanie,Enders,Tiffanie Enders,2/13/2010,527,96,30,1,1500,1480,211,26,47,513,827,false,1290,745,Tiffanie Enders,tendersh4@pcworld.com,6:57:40
27,Brien,G,Rubie,Antoinet,Rubie Antoinet,7/27/2010,1060,944,754,2,258,82,199,46,97,55,712,false,495,1584,Rubie Antoinet,rantoineth5@opera.com,19:42:34
418,Lemuel,C,Annetta,Goddard,Annetta Goddard,10/8/1995,1042,819,336,1,1087,1136,167,47,59,237,1181,true,595,435,Annetta Goddard,agoddardh6@webs.com,20:36:20
1427,Viola,W,Gerick,Avo,Gerick Avo,11/6/1991,1782,1484,200,1,1809,811,209,18,16,471,1792,false,1189,1140,Gerick Avo,gavoh7@theglobeandmail.com,8:14:34
1886,Cozmo,B,Bevin,Daniells,Bevin Daniells,12/8/1994,343,722,854,1,1665,416,72,44,1,1583,618,false,1460,1340,Bevin Daniells,bdaniellsh8@bbb.org,1:57:55
1204,Pietra,K,Martha,Byrch,Martha Byrch,1/2/1996,1355,1438,625,1,1275,501,131,24,2,1657,951,true,931,1672,Martha Byrch,mbyrchh9@wikispaces.com,18:17:28
1879,Cordey,I,Darci,Redsall,Darci Redsall,11/25/2000,529,1862,743,1,477,293,165,35,98,1424,217,true,983,497,Darci Redsall,dredsallha@flickr.com,17:10:46
841,Malissa,T,Cristen,Scrane,Cristen Scrane,3/27/1997,1501,1703,1541,1,36,482,137,45,76,1365,1746,true,461,86,Cristen Scrane,cscranehb@twitpic.com,5:42:28
1935,Bale,R,Sebastiano,Petigrew,Sebastiano Petigrew,12/12/1997,1402,743,1803,2,930,933,115,38,74,1700,687,true,605,823,Sebastiano Petigrew,spetigrewhc@rambler.ru,6:10:04
1215,Jeth,F,Lonnard,Boothebie,Lonnard Boothebie,3/30/1991,911,896,1997,2,889,993,203,22,12,379,1996,false,1114,1720,Lonnard Boothebie,lboothebiehd@hibu.com,0:34:09
447,Clovis,R,Erminie,Jeannesson,Erminie Jeannesson,6/13/2013,865,1631,1053,2,760,1958,131,30,55,234,764,true,527,549,Erminie Jeannesson,ejeannessonhe@istockphoto.com,23:01:28
400,Harri,Z,Ann-marie,Thorlby,Ann-marie Thorlby,3/10/2001,618,176,406,1,1997,740,188,30,92,1976,956,true,41,76,Ann-marie Thorlby,athorlbyhf@free.fr,10:38:23
913,Karry,E,Engelbert,Hatterslay,Engelbert Hatterslay,1/21/2006,607,1041,187,1,4,1705,89,21,56,743,1292,false,1017,44,Engelbert Hatterslay,ehatterslayhg@cpanel.net,1:14:22
350,Lil,L,Cherrita,Struijs,Cherrita Struijs,6/16/2007,397,993,370,2,1137,1221,105,15,84,1947,693,true,960,340,Cherrita Struijs,cstruijshh@bloglovin.com,23:46:15
451,Rochelle,G,Yurik,Downe,Yurik Downe,5/29/2002,947,305,1451,2,1833,1367,62,21,54,919,1482,true,1803,1235,Yurik Downe,ydownehi@unesco.org,19:25:55
1771,Danette,Z,Jodi,Fenton,Jodi Fenton,2/26/1993,419,844,208,1,1173,1804,132,22,23,561,784,false,1825,1574,Jodi Fenton,jfentonhj@fotki.com,12:08:44
1078,Adeline,H,Tybalt,Croome,Tybalt Croome,4/30/2001,1316,1270,445,1,699,544,190,14,22,1956,1550,true,1228,1709,Tybalt Croome,tcroomehk@telegraph.co.uk,14:43:07
647,Thornton,G,Venita,Tiffney,Venita Tiffney,11/17/2010,1759,260,1100,2,1301,1609,98,45,8,468,758,true,830,56,Venita Tiffney,vtiffneyhl@squidoo.com,0:32:27
1620,Gaylord,E,Coreen,Kamenar,Coreen Kamenar,11/24/2005,516,1496,1670,1,555,569,149,15,96,614,365,true,761,619,Coreen Kamenar,ckamenarhm@jalbum.net,7:49:20
589,Korry,U,Nealson,Dodgshun,Nealson Dodgshun,1/9/1991,440,1462,1317,2,749,599,91,18,5,1228,1658,false,1888,783,Nealson Dodgshun,ndodgshunhn@facebook.com,23:27:52
1239,Sallyann,W,Deedee,Collington,Deedee Collington,7/26/2002,534,667,94,2,673,1255,213,10,88,352,1900,true,1783,701,Deedee Collington,dcollingtonho@toplist.cz,10:16:22
1126,Mala,N,Lambert,Wolfart,Lambert Wolfart,8/28/1999,686,1864,1185,2,1621,1026,90,29,13,1852,1143,false,704,1101,Lambert Wolfart,lwolfarthp@artisteer.com,9:39:41
1040,Zandra,V,Wadsworth,Somerfield,Wadsworth Somerfield,2/6/2010,184,1792,1626,1,1050,1945,196,10,65,1032,1519,true,1602,955,Wadsworth Somerfield,wsomerfieldhq@flickr.com,12:01:52
551,Lexis,I,Lenci,Shury,Lenci Shury,6/29/1995,29,859,263,2,539,356,139,21,88,1412,918,true,1230,765,Lenci Shury,lshuryhr@businessweek.com,8:14:57
266,Terry,K,Marijn,Puddifer,Marijn Puddifer,1/25/1993,1600,1125,210,1,1403,1638,213,32,42,477,1532,true,241,634,Marijn Puddifer,mpuddiferhs@hao123.com,22:17:36
1459,Elisabeth,D,Baldwin,Blaxlande,Baldwin Blaxlande,8/18/1990,1640,1194,1164,1,224,1555,125,33,43,1078,1639,false,668,116,Baldwin Blaxlande,bblaxlandeht@tamu.edu,6:29:22
1933,Keriann,J,Marigold,Couthard,Marigold Couthard,5/6/1991,673,675,1118,1,584,487,74,39,29,670,289,false,1639,1426,Marigold Couthard,mcouthardhu@zdnet.com,7:29:59
1622,Katharine,F,Brigid,Winders,Brigid Winders,5/26/2005,1641,1199,445,1,1683,737,172,39,65,205,1923,false,1681,1159,Brigid Winders,bwindershv@amazon.co.jp,3:20:01
1445,Winny,C,Benedetto,Volante,Benedetto Volante,3/29/1996,436,1044,1012,2,371,913,176,18,18,1504,464,true,1132,1251,Benedetto Volante,bvolantehw@mapy.cz,16:17:56
1518,Bette-ann,L,Etta,Easey,Etta Easey,4/10/1991,241,1452,31,2,1311,1599,105,39,66,420,429,true,904,480,Etta Easey,eeaseyhx@ovh.net,11:14:18
438,Leonanie,B,Stanislas,Fletcher,Stanislas Fletcher,8/6/2003,454,1315,1095,1,190,221,156,27,20,33,1374,true,439,690,Stanislas Fletcher,sfletcherhy@spiegel.de,14:27:09
1511,Rochelle,T,Brittani,Blint,Brittani Blint,12/18/1997,977,1118,1048,2,1680,1014,220,16,62,770,841,true,1848,126,Brittani Blint,bblinthz@dagondesign.com,19:58:21
97,Korey,C,Edsel,Trueman,Edsel Trueman,5/7/1994,512,937,1991,2,1572,355,112,32,47,140,1008,false,1237,843,Edsel Trueman,etruemani0@lulu.com,3:20:40
999,Guido,A,Estrellita,Jados,Estrellita Jados,7/11/2013,1698,138,549,2,64,1103,198,30,98,1302,1580,false,227,1678,Estrellita Jados,ejadosi1@independent.co.uk,22:10:26
251,Farrah,J,Barth,Greger,Barth Greger,5/4/2013,1667,1100,632,1,484,1635,117,26,21,260,448,true,401,382,Barth Greger,bgregeri2@walmart.com,10:40:12
1798,Granville,S,Marta,Seatter,Marta Seatter,6/18/1994,1738,411,1014,1,154,436,179,34,47,1713,878,true,1112,1395,Marta Seatter,mseatteri3@imageshack.us,11:44:59
493,Chandal,T,Sharlene,Heliar,Sharlene Heliar,1/3/1995,1509,1067,695,2,204,1043,206,19,35,394,183,false,808,1380,Sharlene Heliar,sheliari4@toplist.cz,9:34:25
750,Myranda,S,Gradey,O'Gleasane,Gradey O'Gleasane,5/23/2007,1996,271,1614,2,1129,389,145,12,57,1670,1415,false,1549,645,Gradey O'Gleasane,gogleasanei5@tumblr.com,22:12:02
682,Vlad,S,Moise,Balke,Moise Balke,3/31/1992,982,1341,997,2,983,1563,69,46,21,1391,1296,true,1077,541,Moise Balke,mbalkei6@weather.com,10:01:45
884,Cami,Y,Caitrin,Sivills,Caitrin Sivills,10/10/2013,398,27,1733,2,25,966,65,32,35,1407,1555,false,1797,1490,Caitrin Sivills,csivillsi7@wordpress.org,16:41:21
1617,Weston,G,Drusi,Sandercock,Drusi Sandercock,11/22/2005,771,783,768,1,1889,1005,67,25,50,796,544,false,1741,822,Drusi Sandercock,dsandercocki8@buzzfeed.com,6:16:18
445,Benoite,A,Christie,Goracci,Christie Goracci,3/27/1998,367,406,1187,2,1666,1432,92,11,73,1823,330,true,1704,219,Christie Goracci,cgoraccii9@buzzfeed.com,5:05:40
1993,Marillin,L,Allsun,Crossdale,Allsun Crossdale,8/11/2009,672,1941,1987,1,1984,1131,116,10,93,538,957,true,327,1142,Allsun Crossdale,acrossdaleia@typepad.com,7:29:40
1111,Judie,I,Yalonda,Ashburner,Yalonda Ashburner,1/15/2013,1474,1242,438,2,1360,317,62,20,64,1288,1789,true,1123,1631,Yalonda Ashburner,yashburnerib@ifeng.com,20:55:06
1444,Olvan,F,Mannie,Wildey,Mannie Wildey,8/1/1991,228,638,1196,2,1174,359,124,49,28,387,1463,true,1299,152,Mannie Wildey,mwildeyic@1und1.de,6:51:28
142,Louella,I,Norton,Wurst,Norton Wurst,3/17/1992,1276,482,335,1,1962,464,171,42,100,1029,30,false,1023,499,Norton Wurst,nwurstid@google.co.uk,23:07:10
478,Hernando,K,Paten,Cromar,Paten Cromar,1/18/2013,1582,1570,697,2,1105,1677,210,39,14,1519,576,false,1471,1662,Paten Cromar,pcromarie@bloglines.com,12:02:28
728,Patrice,K,Esteban,Coonihan,Esteban Coonihan,10/31/2000,627,1138,649,1,80,1907,141,11,61,158,873,true,538,1310,Esteban Coonihan,ecoonihanif@chron.com,18:28:59
100,Peri,J,Pepito,Meert,Pepito Meert,9/9/2013,1605,464,1575,1,454,598,112,23,71,362,1283,true,47,375,Pepito Meert,pmeertig@ucoz.com,19:18:30
568,Dyanne,P,Terra,Jaggi,Terra Jaggi,1/24/2007,393,1874,1706,2,1264,1357,112,16,99,1960,95,true,965,51,Terra Jaggi,tjaggiih@oracle.com,19:35:02
1938,Phillis,E,Rudolph,Slowcock,Rudolph Slowcock,1/4/1994,1140,783,842,1,1813,486,136,33,16,522,202,true,1637,1605,Rudolph Slowcock,rslowcockii@sphinn.com,5:56:48
11,Aretha,L,Martelle,Riatt,Martelle Riatt,12/22/1994,1485,451,37,1,84,24,119,41,42,331,1478,false,181,1227,Martelle Riatt,mriattij@economist.com,20:47:39
1199,Kahaleel,E,Keri,Nutty,Keri Nutty,5/18/2006,1191,858,1777,2,1082,505,85,10,68,1871,1458,false,1040,31,Keri Nutty,knuttyik@webmd.com,6:00:04
1147,Kris,U,Gale,Seacombe,Gale Seacombe,6/17/2011,1828,467,1737,2,1530,1663,98,48,74,1884,632,true,290,1006,Gale Seacombe,gseacombeil@angelfire.com,3:58:00
922,Benjamin,D,Adelaide,Koeppke,Adelaide Koeppke,11/25/2000,1765,1673,489,1,718,382,180,46,91,933,978,true,1926,1901,Adelaide Koeppke,akoeppkeim@g.co,10:26:37
906,Janelle,P,Valli,Le Grove,Valli Le Grove,5/27/2004,1927,918,551,2,1937,1304,68,19,96,872,323,false,230,1352,Valli Le Grove,vlein@biblegateway.com,22:49:55
1635,Evvy,Q,Garnette,Baptist,Garnette Baptist,1/18/2009,1654,1413,371,2,1051,1471,200,48,33,1697,1868,true,451,1911,Garnette Baptist,gbaptistio@ovh.net,23:44:43
1339,Huey,Z,Tabbi,Dumbrell,Tabbi Dumbrell,3/16/1996,1729,1427,1918,2,1369,459,88,21,16,1446,1708,false,1455,522,Tabbi Dumbrell,tdumbrellip@columbia.edu,10:42:54
1905,Rica,E,Pooh,Thirlaway,Pooh Thirlaway,5/7/2001,16,107,1892,2,1391,519,109,34,15,390,1104,true,1125,1018,Pooh Thirlaway,pthirlawayiq@ehow.com,7:07:34
612,Caddric,D,Ollie,Hasely,Ollie Hasely,12/19/2007,1379,1833,884,2,1182,536,158,28,90,1009,922,false,1626,1837,Ollie Hasely,ohaselyir@ovh.net,7:01:49
1495,Leshia,W,Aleksandr,Mansell,Aleksandr Mansell,8/19/1992,937,912,1367,2,881,104,117,36,93,96,1375,false,1716,83,Aleksandr Mansell,amansellis@domainmarket.com,14:32:53
1409,Candra,C,Dareen,Sleeny,Dareen Sleeny,11/27/2012,1009,1892,686,1,1835,1951,156,10,12,1068,218,true,57,941,Dareen Sleeny,dsleenyit@vistaprint.com,9:14:07
1541,Bear,O,Kirby,Syce,Kirby Syce,6/21/1993,1714,854,1190,1,7,638,165,28,27,1808,1713,false,1719,1717,Kirby Syce,ksyceiu@ehow.com,23:14:26
986,Milicent,M,Baron,Zaniolo,Baron Zaniolo,10/26/2003,1011,603,172,1,1243,87,62,19,13,1730,1927,true,762,14,Baron Zaniolo,bzanioloiv@webnode.com,20:32:57
1001,Robbie,F,Kathi,Mattke,Kathi Mattke,3/7/2012,266,1158,1477,2,1631,1188,207,14,10,1765,593,false,491,811,Kathi Mattke,kmattkeiw@blogtalkradio.com,14:31:35
543,Prescott,T,Jessi,Izard,Jessi Izard,8/2/2006,1387,479,1743,1,1176,156,66,26,4,330,1734,true,1395,1967,Jessi Izard,jizardix@reuters.com,11:08:57
252,Bellanca,E,Denis,Scough,Denis Scough,4/4/1991,1243,508,1064,1,245,511,77,33,28,817,166,false,672,1635,Denis Scough,dscoughiy@youtu.be,0:05:47
1031,Ken,Z,Maje,Durbyn,Maje Durbyn,3/22/1992,428,1988,1884,1,1008,1307,77,32,78,954,972,true,774,454,Maje Durbyn,mdurbyniz@friendfeed.com,21:35:39
1333,Sarita,S,Niles,Cogzell,Niles Cogzell,4/11/1997,564,1017,1652,1,1474,1808,83,47,92,206,1753,true,866,191,Niles Cogzell,ncogzellj0@japanpost.jp,1:17:48
343,Agnes,I,Karina,Springall,Karina Springall,8/22/2007,752,1612,1136,2,471,710,146,28,12,1072,1557,false,757,720,Karina Springall,kspringallj1@prnewswire.com,10:25:47
582,Lydon,I,Jessica,McMenemy,Jessica McMenemy,4/16/1996,848,1400,151,2,546,1119,78,27,20,1594,375,true,468,1247,Jessica McMenemy,jmcmenemyj2@usgs.gov,4:16:26
1986,Olwen,E,Keith,Arnecke,Keith Arnecke,6/7/1996,948,1245,566,1,1622,791,78,41,89,1689,1635,false,699,1039,Keith Arnecke,karneckej3@live.com,0:00:48
1206,Bette-ann,W,Dimitry,D'Aulby,Dimitry D'Aulby,10/11/1995,1587,347,488,2,552,514,68,23,71,1352,1098,false,913,1327,Dimitry D'Aulby,ddaulbyj4@naver.com,11:20:58
1493,Dulcea,G,Dillie,Von Helmholtz,Dillie Von Helmholtz,10/5/1998,496,516,483,2,475,954,96,22,35,1750,634,false,1185,1714,Dillie Von Helmholtz,dvonj5@dot.gov,15:36:50
753,Cyndi,Y,Phip,Matterson,Phip Matterson,9/4/1998,1342,141,1798,2,737,1114,105,18,98,926,1994,true,371,1889,Phip Matterson,pmattersonj6@umn.edu,12:58:41
1145,Anton,D,Beatrix,Ollander,Beatrix Ollander,5/21/2006,742,1007,410,2,66,1438,129,26,78,1072,433,true,90,201,Beatrix Ollander,bollanderj7@webs.com,15:27:40
1441,Renelle,Z,Doralynn,Guenther,Doralynn Guenther,11/14/2012,657,1806,1840,2,1343,771,165,23,87,1004,1749,false,414,1274,Doralynn Guenther,dguentherj8@merriam-webster.com,13:03:24
701,Jerad,P,Davidde,Frostdick,Davidde Frostdick,3/10/1995,1774,838,1342,2,1144,91,182,25,3,1345,1550,true,980,1739,Davidde Frostdick,dfrostdickj9@reuters.com,7:44:01
1276,Sebastien,N,Orsola,Jeremaes,Orsola Jeremaes,6/11/2001,347,1571,838,2,408,662,110,21,21,1667,1896,true,1463,597,Orsola Jeremaes,ojeremaesja@weather.com,3:22:45
1638,Pat,V,Camille,Hearty,Camille Hearty,2/13/2000,310,1615,1059,2,1949,919,103,40,91,1717,1381,false,1718,863,Camille Hearty,cheartyjb@businessweek.com,15:09:11
598,Ruth,X,Marget,Pennycord,Marget Pennycord,8/30/2000,1322,906,1531,1,989,194,127,35,45,1320,1327,false,674,1130,Marget Pennycord,mpennycordjc@msn.com,6:22:37
1058,Linnie,O,Maxie,Treace,Maxie Treace,3/29/1991,1664,1781,17,2,1152,868,177,17,62,123,1121,false,1764,178,Maxie Treace,mtreacejd@de.vu,23:36:53
378,Zilvia,A,Shir,Luck,Shir Luck,5/16/1999,1343,837,394,2,617,1955,69,20,58,1242,1235,false,1210,1173,Shir Luck,sluckje@rediff.com,5:05:21
